Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,mmu04620,Toll-like receptor signaling pathway - Mus musculus (house mouse),,-2.6,3.9,3.9,16816,86,355,7,2,0.74,12475|15976|16803|17329|20304|20846|22031,Cd14|Ifnar2|Lbp|Cxcl9|Ccl5|Stat1|Traf3,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.6,2,3.3,16816,534,355,22,6.2,1.3,11820|14102|16403|16452|17118|18829|19734|20296|20304|20306|20312|20846|21353|24047|55985|71310|76089|109700|217944|218038|380711|545156,App|Fas|Itga6|Jak2|Marcks|Ccl21a|Rgs16|Ccl2|Ccl5|Ccl7|Cx3cl1|Stat1|Tank|Ccl19|Cxcl13|Tbc1d9|Rapgef2|Itga1|Rapgef5|Amph|Rap1gap2|Kalrn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0030323,respiratory tube development,19_GO:0032502 developmental process,-2.6,2.6,3.5,16816,217,355,12,3.4,0.96,12168|12654|14178|16000|16011|16772|16948|19227|20897|26570|50785|319939,Bmpr2|Chil1|Fgf7|Igf1|Igfbp5|Lama1|Lox|Pthlh|Stra6|Slc7a11|Hs6st1|Tns3,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Molecular Functions,21,GO:0031994,insulin-like growth factor I binding,,-2.6,11,5.3,16816,13,355,3,0.85,0.49,16010|16011|16403,Igfbp4|Igfbp5|Itga6,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:1903027,regulation of opsonization,19_GO:0002376 immune system process,-2.6,11,5.3,16816,13,355,3,0.85,0.49,12263|12266|14962,C2|C3|Cfb,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-2.6,2.4,3.5,16816,276,355,14,3.9,1,12010|12266|12902|14204|14964|14972|14990|15018|15040|20296|20311|20723|21355|110557,B2m|C3|Cr2|Il4i1|H2-D1|H2-K1|H2-M2|H2-Q7|H2-T23|Ccl2|Cxcl5|Serpinb9|Tap2|H2-Q6,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0001649,osteoblast differentiation,19_GO:0032502 developmental process,-2.6,3.4,3.8,16816,110,355,8,2.3,0.79,12167|12168|16000|16011|16948|19227|80707|268396,Bmpr1b|Bmpr2|Igf1|Igfbp5|Lox|Pthlh|Wwox|Sh3pxd2b,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0051897,positive regulation of protein kinase B signaling,19_GO:0048518 positive regulation of biological process,-2.6,3.4,3.8,16816,110,355,8,2.3,0.79,12654|16000|16011|18829|20312|21943|24047|211323,Chil1|Igf1|Igfbp5|Ccl21a|Cx3cl1|Tnfsf11|Ccl19|Nrg1,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0010595,positive regulation of endothelial cell migration,19_GO:0040011 locomotion,-2.6,3.4,3.8,16816,110,355,8,2.3,0.79,12168|12317|15251|16000|16819|22341|64074|79221,Bmpr2|Calr|Hif1a|Igf1|Lcn2|Vegfc|Smoc2|Hdac9,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0060713,labyrinthine layer morphogenesis,19_GO:0032502 developmental process,-2.6,7,4.6,16816,27,355,4,1.1,0.56,11535|20733|22329|72780,Adm|Spint2|Vcam1|Rspo3,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0031102,neuron projection regeneration,19_GO:0032502 developmental process,-2.6,7,4.6,16816,27,355,4,1.1,0.56,11535|14102|16452|19242,Adm|Fas|Jak2|Ptn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0007613,memory,19_GO:0032501 multicellular organismal process,-2.6,2.9,3.6,16816,162,355,10,2.8,0.88,11820|13123|16000|16819|19242|94109|108073|211323|238871|545156,App|Cyp7b1|Igf1|Lcn2|Ptn|Csmd1|Grm7|Nrg1|Pde4d|Kalrn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Molecular Functions,21,GO:0002020,protease binding,,-2.6,2.9,3.6,16816,162,355,10,2.8,0.88,12661|13014|14102|16819|20708|20723|21857|21929|70729|232345,Chl1|Cstb|Fas|Lcn2|Serpinb6b|Serpinb9|Timp1|Tnfaip3|Nos1ap|A2m,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-2.6,2,3.3,16816,469,355,20,5.6,1.2,11426|12010|12168|14102|15251|16000|17118|18606|19242|20312|20720|22041|22341|23966|29819|76089|76527|77125|211323|545156,Macf1|B2m|Bmpr2|Fas|Hif1a|Igf1|Marcks|Enpp2|Ptn|Cx3cl1|Serpine2|Trf|Vegfc|Tenm4|Stau2|Rapgef2|Il34|Il33|Nrg1|Kalrn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
Reactome Gene Sets,6,R-MMU-168898,Toll-like Receptor Cascades,,-2.6,3.1,3.7,16816,136,355,9,2.5,0.83,11796|11797|11820|12475|16803|21353|22031|103967|211550,Birc3|Birc2|App|Cd14|Lbp|Tank|Traf3|Dnm3|Tifa,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0044703,multi-organism reproductive process,19_GO:0022414 reproductive process,-2.6,3.1,3.7,16816,136,355,9,2.5,0.83,12168|15018|16011|19242|20720|50790|94109|232345|545156,Bmpr2|H2-Q7|Igfbp5|Ptn|Serpine2|Acsl4|Csmd1|A2m|Kalrn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0043524,negative regulation of neuron apoptotic process,19_GO:0048519 negative regulation of biological process,-2.6,2.7,3.5,16816,190,355,11,3.1,0.92,12443|12661|15251|15258|16452|16819|20296|20312|20656|66270|108073,Ccnd1|Chl1|Hif1a|Hipk2|Jak2|Lcn2|Ccl2|Cx3cl1|Sod2|Retreg1|Grm7,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-2.6,3.4,3.7,16816,111,355,8,2.3,0.79,11820|12475|12759|16452|16803|20296|24047|77125,App|Cd14|Clu|Jak2|Lbp|Ccl2|Ccl19|Il33,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,19_GO:0032502 developmental process,-2.6,2,3.3,16816,504,355,21,5.9,1.3,11308|11820|12167|12552|12661|12759|12805|13175|14457|16772|16911|19242|21828|22253|71436|77300|80883|109700|269116|319974|545156,Abi1|App|Bmpr1b|Cdh11|Chl1|Clu|Cntn1|Dclk1|Gas7|Lama1|Lmo4|Ptn|Thbs4|Unc5c|Flrt3|Raph1|Ntng1|Itga1|Nfasc|Auts2|Kalrn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0061098,positive regulation of protein tyrosine kinase activity,19_GO:0048518 positive regulation of biological process,-2.6,5.3,4.2,16816,45,355,5,1.4,0.63,11308|11820|19246|23892|76527,Abi1|App|Ptpn1|Grem1|Il34,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Molecular Functions,21,GO:0071889,14-3-3 protein binding,,-2.6,5.3,4.2,16816,45,355,5,1.4,0.63,14964|14972|14990|15018|110557,H2-D1|H2-K1|H2-M2|H2-Q7|H2-Q6,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0052548,regulation of endopeptidase activity,19_GO:0008152 metabolic process,-2.6,2.2,3.3,16816,341,355,16,4.5,1.1,11820|12505|14102|16000|16452|16912|16913|20708|20720|20723|20846|21857|66222|232345|238393|282663,App|Cd44|Fas|Igf1|Jak2|Psmb9|Psmb8|Serpinb6b|Serpine2|Serpinb9|Stat1|Timp1|Serpinb1a|A2m|Serpina3f|Serpinb1b,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0002698,negative regulation of immune effector process,19_GO:0002376 immune system process,-2.6,3.1,3.6,16816,137,355,9,2.5,0.83,12902|14204|20723|21355|21929|73914|74748|77125|232345,Cr2|Il4i1|Serpinb9|Tap2|Tnfaip3|Irak3|Slamf8|Il33|A2m,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:2001235,positive regulation of apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-2.6,2.9,3.6,16816,164,355,10,2.8,0.88,11820|12167|12759|13032|14102|16452|17973|19255|22038|80707,App|Bmpr1b|Clu|Ctsc|Fas|Jak2|Nck1|Ptpn2|Plscr1|Wwox,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
KEGG Pathway,24,mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),,-2.6,3.8,3.8,16816,88,355,7,2,0.74,14960|14961|14969|15980|16452|18037|20846,H2-Aa|H2-Ab1|H2-Eb1|Ifngr2|Jak2|Nfkbie|Stat1,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:1902532,negative regulation of intracellular signal transduction,19_GO:0048519 negative regulation of biological process,-2.6,1.9,3.2,16816,541,355,22,6.2,1.3,12505|12759|15251|16000|16149|17392|19246|19255|19414|19883|20656|20720|20846|21353|21929|53322|57783|68178|73914|214425|238871|319939,Cd44|Clu|Hif1a|Igf1|Cd74|Mmp3|Ptpn1|Ptpn2|Rasa3|Rora|Sod2|Serpine2|Stat1|Tank|Tnfaip3|Nucb2|Tnip1|Cgnl1|Irak3|Cilp|Pde4d|Tns3,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0002705,positive regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-2.6,2.9,3.5,16816,165,355,10,2.8,0.88,12010|12266|14964|14972|14990|15018|15040|20296|21355|110557,B2m|C3|H2-D1|H2-K1|H2-M2|H2-Q7|H2-T23|Ccl2|Tap2|H2-Q6,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-2.6,2.1,3.3,16816,408,355,18,5.1,1.2,12443|12505|13123|14178|15251|15439|16000|16011|16452|16772|16911|19227|20656|20720|20897|21943|94109|545156,Ccnd1|Cd44|Cyp7b1|Fgf7|Hif1a|Hp|Igf1|Igfbp5|Jak2|Lama1|Lmo4|Pthlh|Sod2|Serpine2|Stra6|Tnfsf11|Csmd1|Kalrn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Molecular Functions,21,GO:0022804,active transmembrane transporter activity,,-2.6,2.1,3.3,16816,408,355,18,5.1,1.2,11303|11732|17716|17717|17718|20501|20502|20512|20541|21355|24059|26570|65221|66212|67126|108116|213053|246049,Abca1|Ank|ND1|ND2|ND3|Slc16a1|Slc16a2|Slc1a3|Slc8a1|Tap2|Slco2a1|Slc7a11|Slc15a3|Sec61b|Atp5e|Slco3a1|Slc39a14|Slc36a2,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.6,2.6,3.4,16816,222,355,12,3.4,0.96,12010|14102|15251|16149|16948|17311|19255|19659|20304|20846|21943|76527,B2m|Fas|Hif1a|Cd74|Lox|Kitl|Ptpn2|Rbp1|Ccl5|Stat1|Tnfsf11|Il34,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0050766,positive regulation of phagocytosis,19_GO:0051179 localization,-2.6,3.7,3.8,16816,89,355,7,2,0.74,12263|12266|12317|14962|16803|20296|227541,C2|C3|Calr|Cfb|Lbp|Ccl2|Camk1d,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0090287,regulation of cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-2.6,2.3,3.3,16816,313,355,15,4.2,1.1,12168|13855|15251|15258|16948|19246|22341|23892|50766|55985|64074|73230|214425|240725|330119,Bmpr2|Epn2|Hif1a|Hipk2|Lox|Ptpn1|Vegfc|Grem1|Crim1|Cxcl13|Smoc2|Bmper|Cilp|Sulf1|Adamts3,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-2.6,2.1,3.3,16816,409,355,18,5.1,1.2,11820|12167|12552|12661|12805|13175|14758|16452|16772|16911|22253|71436|77300|80883|108073|269116|319974|545156,App|Bmpr1b|Cdh11|Chl1|Cntn1|Dclk1|Gpm6b|Jak2|Lama1|Lmo4|Unc5c|Flrt3|Raph1|Ntng1|Grm7|Nfasc|Auts2|Kalrn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0050801,monoatomic ion homeostasis,19_GO:0042592 homeostatic process,-2.6,2,3.2,16816,509,355,21,5.9,1.3,11535|11732|11820|12010|12288|14319|15251|19227|20296|20304|20512|20541|20656|21943|22041|53322|74748|109676|117167|210808|213053,Adm|Ank|App|B2m|Cacna1c|Fth1|Hif1a|Pthlh|Ccl2|Ccl5|Slc1a3|Slc8a1|Sod2|Tnfsf11|Trf|Nucb2|Slamf8|Ank2|Steap4|Lacc1|Slc39a14,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0019511,peptidyl-proline hydroxylation,19_GO:0008152 metabolic process,-2.5,10,5,16816,14,355,3,0.85,0.49,18451|18452|112407,P4ha1|P4ha2|Egln3,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0060670,branching involved in labyrinthine layer morphogenesis,19_GO:0032502 developmental process,-2.5,10,5,16816,14,355,3,0.85,0.49,11535|20733|72780,Adm|Spint2|Rspo3,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0010820,positive regulation of T cell chemotaxis,19_GO:0040011 locomotion,-2.5,10,5,16816,14,355,3,0.85,0.49,18829|20304|55985,Ccl21a|Ccl5|Cxcl13,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Molecular Functions,21,GO:0016722,"oxidoreductase activity, acting on metal ions",,-2.5,10,5,16816,14,355,3,0.85,0.49,12870|14319|117167,Cp|Fth1|Steap4,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0060263,regulation of respiratory burst,19_GO:0008152 metabolic process,-2.5,10,5,16816,14,355,3,0.85,0.49,16803|74748|227541,Lbp|Slamf8|Camk1d,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
WikiPathways,27,WP4351,Omega-9 fatty acid synthesis,,-2.5,10,5,16816,14,355,3,0.85,0.49,20250|50790|170439,Scd2|Acsl4|Elovl6,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0072087,renal vesicle development,19_GO:0032502 developmental process,-2.5,10,5,16816,14,355,3,0.85,0.49,14260|23892|269152,Fmn1|Grem1|Kif26b,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0120039,plasma membrane bounded cell projection morphogenesis,19_GO:0032502 developmental process,-2.5,2,3.2,16816,510,355,21,5.9,1.3,11308|11820|12167|12552|12661|12759|12805|13175|14457|16772|16911|19242|21828|22253|71436|77300|80883|109700|269116|319974|545156,Abi1|App|Bmpr1b|Cdh11|Chl1|Clu|Cntn1|Dclk1|Gas7|Lama1|Lmo4|Ptn|Thbs4|Unc5c|Flrt3|Raph1|Ntng1|Itga1|Nfasc|Auts2|Kalrn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0015986,proton motive force-driven ATP synthesis,19_GO:0008152 metabolic process,-2.5,4.2,3.9,16816,67,355,6,1.7,0.68,17716|17717|17718|54405|67126|102631912,ND1|ND2|ND3|Ndufa1|Atp5e|Ndufb1,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0061180,mammary gland epithelium development,19_GO:0032502 developmental process,-2.5,4.2,3.9,16816,67,355,6,1.7,0.68,12443|15251|16452|19227|21943|94109,Ccnd1|Hif1a|Jak2|Pthlh|Tnfsf11|Csmd1,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0000904,cell morphogenesis involved in differentiation,19_GO:0032502 developmental process,-2.5,1.9,3.2,16816,545,355,22,6.2,1.3,11308|11820|11994|12167|12552|12661|12805|13175|16772|16911|19242|20512|20733|22253|71436|77300|80883|109711|269116|270120|319974|545156,Abi1|App|Pcdh15|Bmpr1b|Cdh11|Chl1|Cntn1|Dclk1|Lama1|Lmo4|Ptn|Slc1a3|Spint2|Unc5c|Flrt3|Raph1|Ntng1|Actn1|Nfasc|Fat3|Auts2|Kalrn,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0010951,negative regulation of endopeptidase activity,19_GO:0048519 negative regulation of biological process,-2.5,2.8,3.5,16816,167,355,10,2.8,0.88,12505|16000|20708|20720|20723|21857|66222|232345|238393|282663,Cd44|Igf1|Serpinb6b|Serpine2|Serpinb9|Timp1|Serpinb1a|A2m|Serpina3f|Serpinb1b,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0045861,negative regulation of proteolysis,19_GO:0048519 negative regulation of biological process,-2.5,2.3,3.3,16816,315,355,15,4.2,1.1,11820|12505|13014|15258|16000|20708|20720|20723|20733|21788|21857|66222|232345|238393|282663,App|Cd44|Cstb|Hipk2|Igf1|Serpinb6b|Serpine2|Serpinb9|Spint2|Tfpi|Timp1|Serpinb1a|A2m|Serpina3f|Serpinb1b,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
KEGG Pathway,24,mmu05200,Pathways in cancer - Mus musculus (house mouse),,-2.5,1.9,3.2,16816,512,355,21,5.9,1.3,11796|11797|12443|12983|14102|14178|14701|15251|15976|15980|16000|16164|16403|16452|16772|17311|18798|20846|22031|22341|112407,Birc3|Birc2|Ccnd1|Csf2rb|Fas|Fgf7|Gng12|Hif1a|Ifnar2|Ifngr2|Igf1|Il13ra1|Itga6|Jak2|Lama1|Kitl|Plcb4|Stat1|Traf3|Vegfc|Egln3,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0015804,neutral amino acid transport,19_GO:0051179 localization,-2.5,5,4.1,16816,47,355,5,1.4,0.63,18023|18037|20540|26570|246049,Nfe2l1|Nfkbie|Slc7a7|Slc7a11|Slc36a2,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0030501,positive regulation of bone mineralization,19_GO:0032502 developmental process,-2.5,5,4.1,16816,47,355,5,1.4,0.63,12167|12168|14758|19242|20541,Bmpr1b|Bmpr2|Gpm6b|Ptn|Slc8a1,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Molecular Functions,21,GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",,-2.5,6.5,4.4,16816,29,355,4,1.1,0.56,14544|80287|210808|665563,Gda|Apobec3|Lacc1|Mthfd2l,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0032691,negative regulation of interleukin-1 beta production,19_GO:0048519 negative regulation of biological process,-2.5,6.5,4.4,16816,29,355,4,1.1,0.56,16000|21929|66222|282663,Igf1|Tnfaip3|Serpinb1a|Serpinb1b,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0051769,regulation of nitric-oxide synthase biosynthetic process,19_GO:0008152 metabolic process,-2.5,6.5,4.4,16816,29,355,4,1.1,0.56,12877|16452|20296|77125,Cpeb1|Jak2|Ccl2|Il33,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Molecular Functions,21,GO:0005518,collagen binding,,-2.5,4.2,3.9,16816,68,355,6,1.7,0.68,16948|19073|21828|68553|109700|320712,Lox|Srgn|Thbs4|Col6a4|Itga1|Abi3bp,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Molecular Functions,21,GO:0019901,protein kinase binding,,-2.5,1.7,3.1,16816,760,355,28,7.9,1.4,12168|12443|12505|14600|15251|15976|16452|17118|17717|17973|18484|18798|19242|19246|19255|19698|22031|22253|29819|57783|72512|73914|76089|79221|103967|109676|211323|228730,Bmpr2|Ccnd1|Cd44|Ghr|Hif1a|Ifnar2|Jak2|Marcks|ND2|Nck1|Pam|Plcb4|Ptn|Ptpn1|Ptpn2|Relb|Traf3|Unc5c|Stau2|Tnip1|Sting1|Irak3|Rapgef2|Hdac9|Dnm3|Ank2|Nrg1|Kiz,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-2.5,2.6,3.4,16816,197,355,11,3.1,0.92,11820|16149|16803|18826|19698|19883|21929|54519|74732|77125|216161,App|Cd74|Lbp|Lcp1|Relb|Rora|Tnfaip3|Apbb1ip|Stx11|Il33|Sbno2,-1.5,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0002708,positive regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-2.5,3,3.5,16816,142,355,9,2.5,0.83,12010|12266|14964|14972|14990|15018|15040|21355|110557,B2m|C3|H2-D1|H2-K1|H2-M2|H2-Q7|H2-T23|Tap2|H2-Q6,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Molecular Functions,21,GO:0032813,tumor necrosis factor receptor superfamily binding,,-2.5,4.9,4,16816,48,355,5,1.4,0.63,20846|21943|22031|24099|53322,Stat1|Tnfsf11|Traf3|Tnfsf13b|Nucb2,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:1904894,positive regulation of receptor signaling pathway via STAT,19_GO:0048518 positive regulation of biological process,-2.5,4.9,4,16816,48,355,5,1.4,0.63,13078|14600|16452|20311|20897,Cyp1b1|Ghr|Jak2|Cxcl5|Stra6,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0000041,transition metal ion transport,19_GO:0051179 localization,-2.5,3.6,3.7,16816,92,355,7,2,0.74,12010|12870|14319|16819|22041|117167|213053,B2m|Cp|Fth1|Lcn2|Trf|Steap4|Slc39a14,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0035296,regulation of tube diameter,19_GO:0065007 biological regulation,-2.5,2.8,3.4,16816,170,355,10,2.8,0.88,11535|12168|12288|15251|20312|20541|20656|20657|74840|109700,Adm|Bmpr2|Cacna1c|Hif1a|Cx3cl1|Slc8a1|Sod2|Sod3|Manf|Itga1,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0097746,blood vessel diameter maintenance,19_GO:0032501 multicellular organismal process,-2.5,2.8,3.4,16816,170,355,10,2.8,0.88,11535|12168|12288|15251|20312|20541|20656|20657|74840|109700,Adm|Bmpr2|Cacna1c|Hif1a|Cx3cl1|Slc8a1|Sod2|Sod3|Manf|Itga1,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0048608,reproductive structure development,19_GO:0022414 reproductive process,-2.5,2.3,3.3,16816,288,355,14,3.9,1,12167|12266|12443|12505|13123|14178|16000|17311|20708|20720|20897|22589|94109|238871,Bmpr1b|C3|Ccnd1|Cd44|Cyp7b1|Fgf7|Igf1|Kitl|Serpinb6b|Serpine2|Stra6|Atrx|Csmd1|Pde4d,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
KEGG Pathway,24,mmu05322,Systemic lupus erythematosus - Mus musculus (house mouse),,-2.5,3.2,3.6,16816,117,355,8,2.3,0.79,12263|12266|14960|14961|14969|50908|50909|109711,C2|C3|H2-Aa|H2-Ab1|H2-Eb1|C1s1|C1ra|Actn1,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0097191,extrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.5,3.2,3.6,16816,117,355,8,2.3,0.79,14102|16000|16452|16819|17311|20312|77125|80707,Fas|Igf1|Jak2|Lcn2|Kitl|Cx3cl1|Il33|Wwox,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.5,2.1,3.2,16816,384,355,17,4.8,1.1,14178|14586|14600|16000|16011|16452|16948|17973|19246|19255|20296|22341|71436|76089|211323|213053|240725,Fgf7|Gfra2|Ghr|Igf1|Igfbp5|Jak2|Lox|Nck1|Ptpn1|Ptpn2|Ccl2|Vegfc|Flrt3|Rapgef2|Nrg1|Slc39a14|Sulf1,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-2.5,1.9,3.1,16816,518,355,21,5.9,1.3,11308|11820|12167|12552|12661|12759|12805|13175|14457|16772|16911|19242|21828|22253|71436|77300|80883|109700|269116|319974|545156,Abi1|App|Bmpr1b|Cdh11|Chl1|Clu|Cntn1|Dclk1|Gas7|Lama1|Lmo4|Ptn|Thbs4|Unc5c|Flrt3|Raph1|Ntng1|Itga1|Nfasc|Auts2|Kalrn,-1.4,dare-12w__Fibroblasts_M_vs_wt-12w__Fibroblasts_M_UP
